eval,fitness,chem,dyn
789,0.999811,1.000000,0.999528
790,0.857046,1.000000,0.642615
791,0.676375,0.464286,0.994510
792,0.710024,0.520000,0.995060
793,0.549684,0.259259,0.985322
794,0.710278,0.520000,0.995696
795,0.911736,1.000000,0.779341
796,0.914649,1.000000,0.786624
797,0.999690,1.000000,0.999225
798,0.992012,1.000000,0.980030
799,0.893968,1.000000,0.734920
800,0.711902,0.520000,0.999754
801,0.998287,1.000000,0.995717
802,0.999597,1.000000,0.998991
803,0.997661,1.000000,0.994153
804,0.711160,0.520000,0.997899
805,0.711868,0.520000,0.999669
806,0.999319,1.000000,0.998297
807,0.994596,1.000000,0.986490
808,0.997344,1.000000,0.993359
809,0.905869,1.000000,0.764672
810,0.999763,1.000000,0.999408
811,0.999884,1.000000,0.999710
812,0.993456,1.000000,0.983641
813,0.551049,0.259259,0.988733
814,0.989416,1.000000,0.973540
815,0.711225,0.520000,0.998062
816,0.907011,1.000000,0.767528
817,0.903167,1.000000,0.757917
818,0.999220,1.000000,0.998049
819,0.465876,0.259259,0.775801
