# modelo=quimera_pao4/3_beta_pope5.2
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.0005
# eta=3.343701524882e-03
# Re_nominal=2000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
3.374925e+00,1.949552e-01,1.128474e-02
3.386608e+00,1.938238e-01,1.132381e-02
3.398331e+00,1.926990e-01,1.136300e-02
3.410094e+00,1.915806e-01,1.140234e-02
3.421899e+00,1.904686e-01,1.144181e-02
3.433744e+00,1.893631e-01,1.148141e-02
3.445630e+00,1.882639e-01,1.152116e-02
3.457557e+00,1.871711e-01,1.156104e-02
3.469526e+00,1.860845e-01,1.160106e-02
3.481536e+00,1.850042e-01,1.164122e-02
3.493588e+00,1.839301e-01,1.168151e-02
3.505681e+00,1.828622e-01,1.172195e-02
3.517816e+00,1.818004e-01,1.176253e-02
3.529993e+00,1.807448e-01,1.180324e-02
3.542213e+00,1.796952e-01,1.184410e-02
3.554474e+00,1.786516e-01,1.188510e-02
3.566778e+00,1.776141e-01,1.192624e-02
3.579125e+00,1.765826e-01,1.196753e-02
3.591515e+00,1.755569e-01,1.200895e-02
3.603947e+00,1.745372e-01,1.205052e-02
3.616422e+00,1.735234e-01,1.209224e-02
3.628941e+00,1.725154e-01,1.213410e-02
3.641503e+00,1.715132e-01,1.217610e-02
3.654108e+00,1.705167e-01,1.221825e-02
3.666757e+00,1.695260e-01,1.226054e-02
3.679450e+00,1.685410e-01,1.230298e-02
3.692187e+00,1.675617e-01,1.234557e-02
3.704967e+00,1.665880e-01,1.238831e-02
3.717792e+00,1.656200e-01,1.243119e-02
3.730662e+00,1.646574e-01,1.247422e-02
3.743576e+00,1.637005e-01,1.251740e-02
3.756535e+00,1.627490e-01,1.256073e-02
3.769538e+00,1.618030e-01,1.260421e-02
3.782587e+00,1.608625e-01,1.264784e-02
3.795680e+00,1.599274e-01,1.269162e-02
3.808820e+00,1.589977e-01,1.273556e-02
3.822004e+00,1.580733e-01,1.277964e-02
3.835234e+00,1.571542e-01,1.282388e-02
3.848510e+00,1.562405e-01,1.286827e-02
3.861832e+00,1.553320e-01,1.291281e-02
3.875200e+00,1.544287e-01,1.295751e-02
3.888615e+00,1.535306e-01,1.300237e-02
3.902075e+00,1.526377e-01,1.304738e-02
3.915583e+00,1.517499e-01,1.309254e-02
3.929137e+00,1.508673e-01,1.313786e-02
3.942738e+00,1.499897e-01,1.318334e-02
3.956386e+00,1.491172e-01,1.322897e-02
3.970081e+00,1.482497e-01,1.327477e-02
3.983824e+00,1.473872e-01,1.332072e-02
3.997614e+00,1.465297e-01,1.336683e-02
4.011452e+00,1.456771e-01,1.341310e-02
4.025338e+00,1.448294e-01,1.345953e-02
4.039272e+00,1.439867e-01,1.350612e-02
4.053255e+00,1.431487e-01,1.355287e-02
4.067285e+00,1.423156e-01,1.359979e-02
4.081365e+00,1.414873e-01,1.364687e-02
4.095493e+00,1.406637e-01,1.369411e-02
4.109670e+00,1.398449e-01,1.374151e-02
4.123896e+00,1.390308e-01,1.378908e-02
4.138171e+00,1.382214e-01,1.383681e-02
4.152495e+00,1.374167e-01,1.388471e-02
4.166870e+00,1.366166e-01,1.393277e-02
4.181294e+00,1.358211e-01,1.398100e-02
4.195767e+00,1.350302e-01,1.402939e-02
4.210291e+00,1.342438e-01,1.407796e-02
4.224866e+00,1.334620e-01,1.412669e-02
4.239490e+00,1.326847e-01,1.417559e-02
4.254166e+00,1.319118e-01,1.422466e-02
4.268892e+00,1.311434e-01,1.427390e-02
4.283669e+00,1.303795e-01,1.432331e-02
4.298497e+00,1.296199e-01,1.437289e-02
4.313377e+00,1.288647e-01,1.442264e-02
4.328308e+00,1.281138e-01,1.447257e-02
4.343291e+00,1.273673e-01,1.452267e-02
4.358325e+00,1.266251e-01,1.457294e-02
4.373412e+00,1.258872e-01,1.462338e-02
4.388551e+00,1.251535e-01,1.467401e-02
4.403742e+00,1.244240e-01,1.472480e-02
4.418986e+00,1.236987e-01,1.477577e-02
4.434283e+00,1.229777e-01,1.482692e-02
4.449633e+00,1.222607e-01,1.487824e-02
4.465035e+00,1.215479e-01,1.492975e-02
4.480492e+00,1.208392e-01,1.498143e-02
4.496001e+00,1.201346e-01,1.503329e-02
4.511564e+00,1.194341e-01,1.508532e-02
4.527182e+00,1.187376e-01,1.513754e-02
4.542853e+00,1.180451e-01,1.518994e-02
4.558578e+00,1.173566e-01,1.524253e-02
4.574358e+00,1.166720e-01,1.529529e-02
4.590193e+00,1.159914e-01,1.534823e-02
4.606082e+00,1.153147e-01,1.540136e-02
4.622026e+00,1.146420e-01,1.545468e-02
4.638026e+00,1.139731e-01,1.550817e-02
4.654081e+00,1.133080e-01,1.556186e-02
4.670191e+00,1.126468e-01,1.561573e-02
4.686358e+00,1.119894e-01,1.566978e-02
4.702580e+00,1.113358e-01,1.572402e-02
4.718858e+00,1.106859e-01,1.577845e-02
4.735193e+00,1.100398e-01,1.583307e-02
4.751584e+00,1.093974e-01,1.588788e-02
4.768032e+00,1.087588e-01,1.594288e-02
4.784537e+00,1.081238e-01,1.599806e-02
4.801099e+00,1.074924e-01,1.605344e-02
4.817719e+00,1.068647e-01,1.610901e-02
4.834395e+00,1.062406e-01,1.616478e-02
4.851130e+00,1.056202e-01,1.622073e-02
4.867923e+00,1.050033e-01,1.627688e-02
4.884773e+00,1.043899e-01,1.633322e-02
4.901682e+00,1.037801e-01,1.638976e-02
4.918650e+00,1.031738e-01,1.644650e-02
4.935676e+00,1.025710e-01,1.650343e-02
4.952762e+00,1.019716e-01,1.656056e-02
4.969906e+00,1.013758e-01,1.661788e-02
4.987110e+00,1.007833e-01,1.667541e-02
5.004373e+00,1.001943e-01,1.673313e-02
5.021696e+00,9.960866e-02,1.679105e-02
5.039079e+00,9.902640e-02,1.684918e-02
5.056522e+00,9.844750e-02,1.690750e-02
5.074026e+00,9.787194e-02,1.696603e-02
5.091590e+00,9.729969e-02,1.702476e-02
5.109215e+00,9.673075e-02,1.708369e-02
5.126901e+00,9.616508e-02,1.714283e-02
5.144648e+00,9.560268e-02,1.720217e-02
5.162457e+00,9.504352e-02,1.726171e-02
5.180327e+00,9.448758e-02,1.732147e-02
5.198259e+00,9.393485e-02,1.738143e-02
5.216253e+00,9.338530e-02,1.744159e-02
5.234310e+00,9.283892e-02,1.750197e-02
5.252429e+00,9.229570e-02,1.756255e-02
5.270611e+00,9.175560e-02,1.762335e-02
5.288855e+00,9.121862e-02,1.768435e-02
5.307163e+00,9.068474e-02,1.774557e-02
5.325534e+00,9.015393e-02,1.780700e-02
5.343969e+00,8.962619e-02,1.786864e-02
5.362468e+00,8.910149e-02,1.793049e-02
5.381030e+00,8.857982e-02,1.799256e-02
5.399657e+00,8.806115e-02,1.805484e-02
5.418348e+00,8.754547e-02,1.811734e-02
5.437105e+00,8.703277e-02,1.818005e-02
5.455926e+00,8.652303e-02,1.824299e-02
5.474812e+00,8.601623e-02,1.830614e-02
5.493763e+00,8.551234e-02,1.836950e-02
5.512780e+00,8.501137e-02,1.843309e-02
5.531863e+00,8.451328e-02,1.849690e-02
5.551012e+00,8.401807e-02,1.856093e-02
5.570228e+00,8.352572e-02,1.862518e-02
5.589509e+00,8.303620e-02,1.868965e-02
5.608858e+00,8.254951e-02,1.875435e-02
5.628273e+00,8.206562e-02,1.881927e-02
5.647756e+00,8.158453e-02,1.888441e-02
5.667306e+00,8.110621e-02,1.894978e-02
5.686924e+00,8.063065e-02,1.901538e-02
5.706610e+00,8.015784e-02,1.908120e-02
5.726364e+00,7.968775e-02,1.914725e-02
5.746186e+00,7.922038e-02,1.921353e-02
5.766077e+00,7.875570e-02,1.928004e-02
5.786037e+00,7.829370e-02,1.934678e-02
5.806066e+00,7.783437e-02,1.941375e-02
5.826164e+00,7.737768e-02,1.948095e-02
5.846332e+00,7.692364e-02,1.954839e-02
5.866569e+00,7.647221e-02,1.961606e-02
5.886877e+00,7.602339e-02,1.968396e-02
5.907255e+00,7.557715e-02,1.975210e-02
5.927703e+00,7.513350e-02,1.982047e-02
5.948222e+00,7.469240e-02,1.988908e-02
5.968813e+00,7.425385e-02,1.995793e-02
5.989474e+00,7.381782e-02,2.002701e-02
6.010207e+00,7.338432e-02,2.009634e-02
6.031012e+00,7.295332e-02,2.016590e-02
6.051889e+00,7.252480e-02,2.023571e-02
6.072838e+00,7.209876e-02,2.030576e-02
6.093860e+00,7.167517e-02,2.037605e-02
6.114954e+00,7.125403e-02,2.044658e-02
6.136121e+00,7.083533e-02,2.051736e-02
6.157362e+00,7.041904e-02,2.058838e-02
6.178676e+00,7.000515e-02,2.065965e-02
6.200064e+00,6.959365e-02,2.073116e-02
6.221526e+00,6.918452e-02,2.080293e-02
6.243063e+00,6.877776e-02,2.087494e-02
6.264674e+00,6.837335e-02,2.094720e-02
6.286359e+00,6.797127e-02,2.101971e-02
6.308120e+00,6.757151e-02,2.109247e-02
6.329956e+00,6.717406e-02,2.116548e-02
6.351868e+00,6.677890e-02,2.123875e-02
6.373855e+00,6.638603e-02,2.131227e-02
6.395919e+00,6.599542e-02,2.138604e-02
6.418059e+00,6.560707e-02,2.146007e-02
6.440276e+00,6.522096e-02,2.153436e-02
6.462569e+00,6.483708e-02,2.160890e-02
6.484940e+00,6.445542e-02,2.168370e-02
6.507388e+00,6.407596e-02,2.175876e-02
6.529914e+00,6.369869e-02,2.183408e-02
6.552518e+00,6.332361e-02,2.190966e-02
6.575200e+00,6.295068e-02,2.198551e-02
6.597960e+00,6.257991e-02,2.206161e-02
6.620800e+00,6.221129e-02,2.213798e-02
6.643718e+00,6.184479e-02,2.221461e-02
6.666716e+00,6.148040e-02,2.229151e-02
6.689793e+00,6.111813e-02,2.236867e-02
6.712951e+00,6.075794e-02,2.244610e-02
6.736188e+00,6.039984e-02,2.252380e-02
6.759506e+00,6.004380e-02,2.260177e-02
6.782905e+00,5.968982e-02,2.268001e-02
6.806384e+00,5.933789e-02,2.275852e-02
