# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.810116740715872e+00,2.672443411130225e-01,8.886369391630980e-02
2.819844192856827e+00,2.657081350035452e-01,8.917130296226679e-02
2.829605317380065e+00,2.641806730378458e-01,8.947997682244636e-02
2.839400230845331e+00,2.626619052049946e-01,8.978971918279129e-02
2.849229050215849e+00,2.611517817725834e-01,9.010053374200347e-02
2.859091892859722e+00,2.596502532851883e-01,9.041242421158822e-02
2.868988876551331e+00,2.581572705628407e-01,9.072539431589852e-02
2.878920119472747e+00,2.566727846995056e-01,9.103944779217948e-02
2.888885740215132e+00,2.551967470615688e-01,9.135458839061306e-02
2.898885857780167e+00,2.537291092863299e-01,9.167081987436271e-02
2.908920591581462e+00,2.522698232805054e-01,9.198814601961844e-02
2.918990061445991e+00,2.508188412187362e-01,9.230657061564183e-02
2.929094387615517e+00,2.493761155421053e-01,9.262609746481129e-02
2.939233690748031e+00,2.479415989566627e-01,9.294673038266751e-02
2.949408091919190e+00,2.465152444319554e-01,9.326847319795900e-02
2.959617712623766e+00,2.450970051995686e-01,9.359132975268775e-02
2.969862674777095e+00,2.436868347516711e-01,9.391530390215516e-02
2.980143100716532e+00,2.422846868395700e-01,9.424039951500815e-02
2.990459113202915e+00,2.408905154722719e-01,9.456662047328521e-02
3.000810835422026e+00,2.395042749150517e-01,9.489397067246283e-02
3.011198390986066e+00,2.381259196880287e-01,9.522245402150206e-02
3.021621903935132e+00,2.367554045647499e-01,9.555207444289511e-02
3.032081498738692e+00,2.353926845707809e-01,9.588283587271225e-02
3.042577300297080e+00,2.340377149823035e-01,9.621474226064873e-02
3.053109433942978e+00,2.326904513247205e-01,9.654779757007204e-02
3.063678025442921e+00,2.313508493712683e-01,9.688200577806920e-02
3.074283200998794e+00,2.300188651416356e-01,9.721737087549422e-02
3.084925087249342e+00,2.286944549005903e-01,9.755389686701582e-02
3.095603811271677e+00,2.273775751566128e-01,9.789158777116516e-02
3.106319500582802e+00,2.260681826605362e-01,9.823044762038392e-02
3.117072283141130e+00,2.247662344041939e-01,9.857048046107240e-02
3.127862287348012e+00,2.234716876190745e-01,9.891169035363784e-02
3.138689642049270e+00,2.221844997749818e-01,9.925408137254293e-02
3.149554476536740e+00,2.209046285787049e-01,9.959765760635444e-02
3.160456920549808e+00,2.196320319726919e-01,9.994242315779209e-02
3.171397104276967e+00,2.183666681337327e-01,1.002883821437774e-01
3.182375158357368e+00,2.171084954716473e-01,1.006355386954831e-01
3.193391213882377e+00,2.158574726279819e-01,1.009838969583822e-01
3.204445402397148e+00,2.146135584747113e-01,1.013334610922977e-01
3.215537855902187e+00,2.133767121129473e-01,1.016842352714521e-01
3.226668706854930e+00,2.121468928716553e-01,1.020362236845174e-01
3.237838088171328e+00,2.109240603063764e-01,1.023894305346649e-01
3.249046133227429e+00,2.097081741979571e-01,1.027438600396155e-01
3.260292975860975e+00,2.084991945512840e-01,1.030995164316904e-01
3.271578750372997e+00,2.072970815940273e-01,1.034564039578611e-01
3.282903591529423e+00,2.061017957753890e-01,1.038145268798003e-01
3.294267634562680e+00,2.049132977648586e-01,1.041738894739329e-01
3.305671015173317e+00,2.037315484509750e-01,1.045344960314871e-01
3.317113869531620e+00,2.025565089400949e-01,1.048963508585453e-01
3.328596334279240e+00,2.013881405551683e-01,1.052594582760960e-01
3.340118546530824e+00,2.002264048345188e-01,1.056238226200850e-01
3.351680643875655e+00,1.990712635306317e-01,1.059894482414675e-01
3.363282764379289e+00,1.979226786089486e-01,1.063563395062598e-01
3.374925046585210e+00,1.967806122466669e-01,1.067245007955914e-01
3.386607629516482e+00,1.956450268315473e-01,1.070939365057576e-01
3.398330652677406e+00,1.945158849607269e-01,1.074646510482719e-01
3.410094256055192e+00,1.933931494395372e-01,1.078366488499184e-01
3.421898580121626e+00,1.922767832803312e-01,1.082099343528052e-01
3.433743765834749e+00,1.911667497013143e-01,1.085845120144167e-01
3.445629954640539e+00,1.900630121253820e-01,1.089603863076676e-01
