# modelo=pao_beta2.25_logper_amp0.02_w2
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.005
# eta=1.880301546543e-02
# Re_nominal=200
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.604401002986413e+00,2.902696814880038e-01,4.897059233734006e-02
2.613416353041212e+00,2.885112410409766e-01,4.914010810384673e-02
2.622462910477869e+00,2.867632964284005e-01,4.931021066323711e-02
2.631540783323324e+00,2.850257866477993e-01,4.948090204674343e-02
2.640650079978462e+00,2.832986510279412e-01,4.965218429262918e-02
2.649790909219405e+00,2.815818292272124e-01,4.982405944621351e-02
2.658963380198814e+00,2.798752612319974e-01,4.999652955989557e-02
2.668167602447192e+00,2.781788873550678e-01,5.016959669317909e-02
2.677403685874189e+00,2.764926482339792e-01,5.034326291269692e-02
2.686671740769916e+00,2.748164848294739e-01,5.051753029223577e-02
2.695971877806264e+00,2.731503384238934e-01,5.069240091276086e-02
2.705304208038225e+00,2.714941506195964e-01,5.086787686244093e-02
2.714668842905213e+00,2.698478633373867e-01,5.104396023667303e-02
2.724065894232403e+00,2.682114188149456e-01,5.122065313810765e-02
2.733495474232059e+00,2.665847596052743e-01,5.139795767667370e-02
2.742957695504879e+00,2.649678285751417e-01,5.157587596960388e-02
2.752452671041337e+00,2.633605689035410e-01,5.175441014145980e-02
2.761980514223032e+00,2.617629240801523e-01,5.193356232415743e-02
2.771541338824045e+00,2.601748379038137e-01,5.211333465699255e-02
2.781135259012294e+00,2.585962544809981e-01,5.229372928666631e-02
2.790762389350898e+00,2.570271182242984e-01,5.247474836731081e-02
2.800422844799547e+00,2.554673738509193e-01,5.265639406051487e-02
2.810116740715872e+00,2.539169663811755e-01,5.283866853534983e-02
2.819844192856827e+00,2.523758411369982e-01,5.302157396839545e-02
2.829605317380065e+00,2.508439437404478e-01,5.320511254376591e-02
2.839400230845331e+00,2.493212201122329e-01,5.338928645313586e-02
2.849229050215849e+00,2.478076164702376e-01,5.357409789576664e-02
2.859091892859722e+00,2.463030793280545e-01,5.375954907853251e-02
2.868988876551331e+00,2.448075554935250e-01,5.394564221594698e-02
2.878920119472747e+00,2.433209920672862e-01,5.413237953018931e-02
2.888885740215132e+00,2.418433364413245e-01,5.431976325113102e-02
2.898885857780167e+00,2.403745362975359e-01,5.450779561636250e-02
2.908920591581462e+00,2.389145396062932e-01,5.469647887121975e-02
2.918990061445991e+00,2.374632946250188e-01,5.488581526881119e-02
2.929094387615517e+00,2.360207498967664e-01,5.507580707004455e-02
2.939233690748031e+00,2.345868542488053e-01,5.526645654365391e-02
2.949408091919190e+00,2.331615567912158e-01,5.545776596622673e-02
2.959617712623766e+00,2.317448069154874e-01,5.564973762223107e-02
2.969862674777095e+00,2.303365542931252e-01,5.584237380404287e-02
2.980143100716532e+00,2.289367488742621e-01,5.603567681197334e-02
2.990459113202915e+00,2.275453408862779e-01,5.622964895429639e-02
3.000810835422026e+00,2.261622808324239e-01,5.642429254727618e-02
3.011198390986066e+00,2.247875194904541e-01,5.661960991519487e-02
3.021621903935132e+00,2.234210079112633e-01,5.681560339038028e-02
3.032081498738692e+00,2.220626974175301e-01,5.701227531323378e-02
3.042577300297080e+00,2.207125396023671e-01,5.720962803225824e-02
3.053109433942978e+00,2.193704863279773e-01,5.740766390408605e-02
3.063678025442921e+00,2.180364897243152e-01,5.760638529350733e-02
3.074283200998794e+00,2.167105021877560e-01,5.780579457349803e-02
3.084925087249342e+00,2.153924763797694e-01,5.800589412524845e-02
3.095603811271677e+00,2.140823652255995e-01,5.820668633819150e-02
3.106319500582802e+00,2.127801219129515e-01,5.840817361003135e-02
3.117072283141130e+00,2.114856998906836e-01,5.861035834677201e-02
3.127862287348012e+00,2.101990528675047e-01,5.881324296274608e-02
3.138689642049270e+00,2.089201348106789e-01,5.901682988064356e-02
3.149554476536740e+00,2.076488999447345e-01,5.922112153154081e-02
