# modelo=pao_beta2.25_mu0.033
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.0005
# eta=3.343701524882e-03
# Re_nominal=2000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.356058627149014e+00,3.483110265700478e-01,7.877956824309810e-03
2.364214319474820e+00,3.462656205090430e-01,7.905227025176076e-03
2.372398243405963e+00,3.442321999060745e-01,7.932591624104160e-03
2.380610496668487e+00,3.422106945635119e-01,7.960050947860777e-03
2.388851177326722e+00,3.402010346948255e-01,7.987605324343783e-03
2.397120383784454e+00,3.382031509221792e-01,8.015255082586069e-03
2.405418214786105e+00,3.362169742740374e-01,8.043000552759503e-03
2.413744769417907e+00,3.342424361827842e-01,8.070842066178875e-03
2.422100147109089e+00,3.322794684823600e-01,8.098779955305844e-03
2.430484447633060e+00,3.303280034059081e-01,8.126814553752915e-03
2.438897771108604e+00,3.283879735834383e-01,8.154946196287420e-03
2.447340218001076e+00,3.264593120395017e-01,8.183175218835515e-03
2.455811889123599e+00,3.245419521908807e-01,8.211501958486193e-03
2.464312885638268e+00,3.226358278442921e-01,8.239926753495309e-03
2.472843309057360e+00,3.207408731941032e-01,8.268449943289617e-03
2.481403261244544e+00,3.188570228200622e-01,8.297071868470824e-03
2.489992844416102e+00,3.169842116850408e-01,8.325792870819663e-03
2.498612161142142e+00,3.151223751327904e-01,8.354613293299966e-03
2.507261314347830e+00,3.132714488857126e-01,8.383533480062762e-03
2.515940407314613e+00,3.114313690426406e-01,8.412553776450388e-03
2.524649543681457e+00,3.096020720766355e-01,8.441674529000612e-03
2.533388827446085e+00,3.077834948327945e-01,8.470896085450774e-03
2.542158362966211e+00,3.059755745260719e-01,8.500218794741931e-03
2.550958254960799e+00,3.041782487391136e-01,8.529643007023031e-03
2.559788608511301e+00,3.023914554201038e-01,8.559169073655093e-03
2.568649529062919e+00,3.006151328806239e-01,8.588797347215396e-03
2.577541122425862e+00,2.988492197935246e-01,8.618528181501701e-03
2.586463494776611e+00,2.970936551908108e-01,8.648361931536468e-03
2.595416752659185e+00,2.953483784615372e-01,8.678298953571093e-03
2.604401002986413e+00,2.936133293497183e-01,8.708339605090166e-03
2.613416353041212e+00,2.918884479522495e-01,8.738484244815744e-03
2.622462910477869e+00,2.901736747168400e-01,8.768733232711629e-03
2.631540783323324e+00,2.884689504399587e-01,8.799086929987661e-03
2.640650079978462e+00,2.867742162647927e-01,8.829545699104048e-03
2.649790909219405e+00,2.850894136792151e-01,8.860109903775676e-03
2.658963380198814e+00,2.834144845137678e-01,8.890779908976465e-03
2.668167602447192e+00,2.817493709396542e-01,8.921556080943719e-03
2.677403685874189e+00,2.800940154667445e-01,8.952438787182507e-03
2.686671740769916e+00,2.784483609415922e-01,8.983428396470042e-03
2.695971877806264e+00,2.768123505454624e-01,9.014525278860092e-03
2.705304208038225e+00,2.751859277923717e-01,9.045729805687401e-03
2.714668842905213e+00,2.735690365271397e-01,9.077042349572115e-03
2.724065894232403e+00,2.719616209234517e-01,9.108463284424235e-03
2.733495474232059e+00,2.703636254819324e-01,9.139992985448082e-03
2.742957695504879e+00,2.687749950282319e-01,9.171631829146784e-03
2.752452671041337e+00,2.671956747111220e-01,9.203380193326756e-03
2.761980514223032e+00,2.656256100006036e-01,9.235238457102229e-03
2.771541338824045e+00,2.640647466860265e-01,9.267207000899766e-03
2.781135259012294e+00,2.625130308742178e-01,9.299286206462809e-03
2.790762389350898e+00,2.609704089876239e-01,9.331476456856239e-03
2.800422844799547e+00,2.594368277624617e-01,9.363778136470940e-03
2.810116740715872e+00,2.579122342468813e-01,9.396191631028407e-03
2.819844192856827e+00,2.563965757991384e-01,9.428717327585337e-03
2.829605317380065e+00,2.548898000857800e-01,9.461355614538251e-03
2.839400230845331e+00,2.533918550798370e-01,9.494106881628148e-03
2.849229050215849e+00,2.519026890590310e-01,9.526971519945139e-03
2.859091892859722e+00,2.504222506039886e-01,9.559949921933130e-03
2.868988876551331e+00,2.489504885964690e-01,9.593042481394498e-03
2.878920119472747e+00,2.474873522175990e-01,9.626249593494811e-03
