# modelo=pao_beta2.25
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.001
# eta=5.623413251903e-03
# Re_nominal=1000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
3.095603811271677e+00,2.258259119034375e-01,1.740785949494810e-02
3.106319500582802e+00,2.245185159670821e-01,1.746811824422357e-02
3.117072283141130e+00,2.232186407407584e-01,1.752858558415690e-02
3.127862287348012e+00,2.219262430217833e-01,1.758926223680197e-02
3.138689642049270e+00,2.206412798555978e-01,1.765014892671209e-02
3.149554476536740e+00,2.193637085343423e-01,1.771124638094866e-02
3.160456920549808e+00,2.180934865954398e-01,1.777255532908989e-02
3.171397104276967e+00,2.168305718201877e-01,1.783407650323945e-02
3.182375158357368e+00,2.155749222323565e-01,1.789581063803529e-02
3.193391213882377e+00,2.143264960967977e-01,1.795775847065834e-02
3.204445402397148e+00,2.130852519180597e-01,1.801992074084134e-02
3.215537855902187e+00,2.118511484390108e-01,1.808229819087770e-02
3.226668706854930e+00,2.106241446394705e-01,1.814489156563032e-02
3.237838088171328e+00,2.094041997348490e-01,1.820770161254051e-02
3.249046133227429e+00,2.081912731747943e-01,1.827072908163692e-02
3.260292975860975e+00,2.069853246418469e-01,1.833397472554447e-02
3.271578750372997e+00,2.057863140501020e-01,1.839743929949338e-02
3.282903591529423e+00,2.045942015438804e-01,1.846112356132812e-02
3.294267634562680e+00,2.034089474964060e-01,1.852502827151654e-02
3.305671015173317e+00,2.022305125084910e-01,1.858915419315890e-02
3.317113869531620e+00,2.010588574072294e-01,1.865350209199698e-02
3.328596334279240e+00,1.998939432446972e-01,1.871807273642326e-02
3.340118546530824e+00,1.987357312966606e-01,1.878286689749006e-02
3.351680643875655e+00,1.975841830612910e-01,1.884788534891878e-02
3.363282764379289e+00,1.964392602578881e-01,1.891312886710910e-02
3.374925046585210e+00,1.953009248256099e-01,1.897859823114828e-02
3.386607629516482e+00,1.941691389222102e-01,1.904429422282045e-02
3.398330652677406e+00,1.930438649227832e-01,1.911021762661596e-02
3.410094256055192e+00,1.919250654185148e-01,1.917636922974074e-02
3.421898580121626e+00,1.908127032154429e-01,1.924274982212569e-02
3.433743765834749e+00,1.897067413332222e-01,1.930936019643613e-02
3.445629954640539e+00,1.886071430038984e-01,1.937620114808123e-02
3.457557288474602e+00,1.875138716706878e-01,1.944327347522358e-02
3.469525909763865e+00,1.864268909867650e-01,1.951057797878863e-02
3.481535961428278e+00,1.853461648140571e-01,1.957811546247434e-02
3.493587586882522e+00,1.842716572220448e-01,1.964588673276071e-02
3.505680930037717e+00,1.832033324865704e-01,1.971389259891945e-02
3.517816135303144e+00,1.821411550886528e-01,1.978213387302362e-02
3.529993347587970e+00,1.810850897133093e-01,1.985061136995735e-02
3.542212712302976e+00,1.800351012483838e-01,1.991932590742556e-02
3.554474375362294e+00,1.789911547833823e-01,1.998827830596371e-02
3.566778483185153e+00,1.779532156083144e-01,2.005746938894762e-02
3.579125182697620e+00,1.769212492125426e-01,2.012689998260330e-02
3.591514621334361e+00,1.758952212836366e-01,2.019657091601679e-02
3.603946947040399e+00,1.748750977062354e-01,2.026648302114411e-02
3.616422308272881e+00,1.738608445609157e-01,2.033663713282113e-02
3.628940854002851e+00,1.728524281230665e-01,2.040703408877360e-02
3.641502733717028e+00,1.718498148617705e-01,2.047767472962713e-02
3.654108097419593e+00,1.708529714386912e-01,2.054855989891719e-02
3.666757095633977e+00,1.698618647069679e-01,2.061969044309926e-02
3.679449879404661e+00,1.688764617101153e-01,2.069106721155887e-02
3.692186600298979e+00,1.678967296809305e-01,2.076269105662178e-02
3.704967410408930e+00,1.669226360404058e-01,2.083456283356414e-02
3.717792462352989e+00,1.659541483966484e-01,2.090668340062271e-02
3.730661909277933e+00,1.649912345438053e-01,2.097905361900511e-02
3.743575904860672e+00,1.640338624609954e-01,2.105167435290010e-02
3.756534603310078e+00,1.630820003112466e-01,2.112454646948791e-02
3.769538159368831e+00,1.621356164404403e-01,2.119767083895058e-02
3.782586728315267e+00,1.611946793762610e-01,2.127104833448234e-02
3.795680465965228e+00,1.602591578271522e-01,2.134467983230008e-02
3.808819528673928e+00,1.593290206812785e-01,2.141856621165378e-02
3.822004073337817e+00,1.584042370054935e-01,2.149270835483700e-02
3.835234257396454e+00,1.574847760443133e-01,2.156710714719746e-02
3.848510238834389e+00,1.565706072188965e-01,2.164176347714757e-02
3.861832176183049e+00,1.556617001260300e-01,2.171667823617505e-02
3.875200228522629e+00,1.547580245371198e-01,2.179185231885359e-02
3.888614555483996e+00,1.538595503971888e-01,2.186728662285350e-02
3.902075317250589e+00,1.529662478238792e-01,2.194298204895248e-02
3.915582674560338e+00,1.520780871064618e-01,2.201893950104632e-02
3.929136788707579e+00,1.511950387048498e-01,2.209515988615973e-02
3.942737821544985e+00,1.503170732486191e-01,2.217164411445717e-02
3.956385935485490e+00,1.494441615360341e-01,2.224839309925369e-02
3.970081293504238e+00,1.485762745330786e-01,2.232540775702588e-02
3.983824059140525e+00,1.477133833724929e-01,2.240268900742278e-02
